"00169"|"00026"|"001"|"NDA"|"Northern delta Aquariids                "|" annual "|" 1"|"140.7  "|"345.3  "|"0.5    "|"0.75   "|"0.21   "|"39.78  "|"2.80   "|"0.096  "|"       "|"327.4  "|"140.7  "|"19.8   "|"00008"|"00297"|"02"|"                                        "|"Member of 297/DAQ                                                                                                                                     "|"P   "|"2) <A href='http://adsabs.harvard.edu/abs/1970BAICz..21..153K' target=_blank>Kresak and Porubcan, 1970</A>"|"LT"|"SD"
"00170"|"00026"|"002"|"NDA"|"Northern delta Aquariids                "|" annual "|" 1"|"139.6  "|"339.6  "|"-4.7   "|"1.0    "|"0.2    "|"42.3   "|"2.62   "|"0.070  "|"       "|"332.6  "|"139.6  "|"20.4   "|"00009"|"00297"|"02"|"                                        "|"Member of 297/DAQ                                                                                                                                     "|"    "|"3) <A href='http://adsabs.harvard.edu/abs/1963mmc..book..774J' target=_blank>Jacchia, 1963</A>"|"LT"|"SD"
"00171"|"00026"|"003"|"NDA"|"Northern delta Aquariids                "|"2002/06 "|" 1"|"138.5  "|"344.9  "|"2.2    "|"0.75   "|"0.28   "|"37.7   "|"1.81   "|"0.097  "|"0.9464 "|"329.3  "|"138.6  "|"24.1   "|"00460"|"00297"|"02"|"                                        "|"Member of 297/DAQ                                                                                                                                     "|"R   "|"4) <A href='http://adsabs.harvard.edu/abs/2008Icar..195..317B' target=_blank>Brown et al., 2008</A>"|"LT"|"SD"
"00172"|"00026"|"004"|"NDA"|"Northern delta Aquariids                "|" annual "|" 1"|"140.0  "|"346.4  "|"1.4    "|"0.74   "|"0.22   "|"38.3   "|"       "|"       "|"       "|"       "|"       "|"       "|"00071"|"00297"|"02"|"                                        "|"Member of 297/DAQ                                                                                                                                     "|"T   "|"5) <A href='http://adsabs.harvard.edu/abs/2009JIMO...37...55S' target=_blank>SonotaCo, 2009</A>"|"LT"|"SD"
"00173"|"00026"|"005"|"NDA"|"Northern delta Aquariids                "|"2002/08 "|" 1"|"139    "|"345.7  "|"2.3    "|"0.72   "|"0.26   "|"37.3   "|"1.70   "|"0.0955 "|"0.944  "|"329.94 "|"139.0  "|"23.4   "|"02096"|"00297"|"02"|"                                        "|"Member of 297/DAQ                                                                                                                                     "|"R   "|"6) <A href='http://adsabs.harvard.edu/abs/2010Icar..207...66B' target=_blank>Brown et al., 2010</A>"|"LT"|"SD"
"00174"|"00026"|"006"|"NDA"|"Northern delta Aquariids                "|" 2012   "|" 1"|"147    "|"352    "|"4.1    "|"0.78   "|"0.36   "|"39     "|"       "|"       "|"       "|"       "|"       "|"       "|"04500"|"00297"|"02"|"                                        "|"Member of 297/DAQ                                                                                                                                     "|"T   "|"7) <A href='http://adsabs.harvard.edu/abs/2013JIMO...41....1M'  target=_blank> Molau et al., 2013 </A>"|"LT"|"SD"
"00175"|"00026"|"007"|"NDA"|"Northern delta Aquariids                "|" annual "|" 1"|"146.5  "|"351.5  "|"4.0    "|"       "|"       "|"38.1   "|"       "|"0.102  "|"0.951  "|"328.0  "|"146.5  "|"21.1   "|"00143"|"00297"|"02"|"                                        "|"Member of 297/DAQ, see also <A href='http://adsabs.harvard.edu/abs/2012JIMO...40..166H' target=_blank> Holman and Jenniskens 2012</A>                 "|"T   "|"8) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD"
"00176"|"00026"|"008"|"NDA"|"Northern delta Aquariids                "|" annual "|" 1"|"141.0  "|"347.6  "|"2.1    "|"0.91   "|"0.39   "|"38.4   "|"1.97   "|"0.090  "|"0.955  "|"330.7  "|"140.8  "|"22.3   "|"00251"|"00297"|"02"|"                                        "|"Member of 297/DAQ, see also <A href='http://adsabs.harvard.edu/abs/2012JIMO...40..166H' target=_blank> Holman and Jenniskens 2012</A>                 "|"T   "|"9) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"00177"|"00026"|"009"|"NDA"|"Northern delta Aquariids                "|" annual "|"-2"|"146.6  "|"351.7  "|"4.0    "|"       "|"       "|"38.2   "|"2.09   "|"0.102  "|"0.951  "|"328.2  "|"146.6  "|"21.4   "|"01564"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"10) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00178"|"00027"|"000"|"KSE"|"kappa Serpentids                        "|" annual "|" 1"|"15.7   "|"230.6  "|"17.8   "|"       "|"       "|"45     "|"       "|"0.45   "|"       "|"275    "|"15.7   "|"65     "|"     "|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"    "|"1) <A href='http://adsabs.harvard.edu/abs/1973NASSP.319..183C' target=_blank>Cook, 1973</A>"|"LT"|"SD"
"00179"|"00027"|"001"|"KSE"|"kappa Serpentids                        "|" annual "|" 1"|"15.7   "|"232.60 "|"15.40  "|"       "|"       "|"45.01  "|"41.7   "|"0.417  "|"       "|"279.90 "|"16.5   "|"63.0   "|"00001"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"P   "|"2) <A href='http://adsabs.harvard.edu/abs/1961SCoA....4...97J' target=_blank>Jacchia and Whipple, 1961</A> (Trail No. 10098)"|"LT"|"SD"
"00180"|"00027"|"002"|"KSE"|"kappa Serpentids                        "|" annual "|" 1"|"20.0   "|"240.2  "|"16.8   "|"0.81   "|"-0.20  "|"46.7   "|"7.90   "|"0.489  "|"0.971  "|"273.4  "|"20.1   "|"72.5   "|"00021"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"3) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"00181"|"00027"|"003"|"KSE"|"kappa Serpentids                        "|" annual "|"-2"|"25.9   "|"247.8  "|"17.0   "|"       "|"       "|"46.9   "|"52.3   "|"0.515  "|"0.994  "|"269.0  "|"25.9   "|"75.0   "|"00046"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"4) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00182"|"00028"|"000"|"SOA"|"Southern October delta Arietids         "|" annual "|" 0"|"198.5  "|"33.1   "|"10.6   "|"       "|"       "|"25.6   "|"1.435  "|"0.333  "|"       "|"122.5  "|"18.5   "|"2.9    "|"00083"|"00299"|"03"|"2P/Encke?                               "|"part of 2/STA  member of 299/OAR                                                                                                                      "|"R   "|"1) <A href='http://adsabs.harvard.edu/abs/1976Icar...27..265S' target=_blank>Sekanina, 1976</A>"|"LT"|"SD"
"00183"|"00028"|"001"|"SOA"|"Southern October delta Arietids         "|" annual "|" 0"|"196.0  "|"32.0   "|"8.5    "|"0.95   "|"0.34   "|"29.0   "|"1.75   "|"0.286  "|"0.834  "|"124.6  "|"15.4   "|"5.7    "|"00149"|"00299"|"03"|"2P/Encke?                               "|"part of 2/STA, member of 299/OAR                                                                                                                      "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"00184"|"00028"|"002"|"SOA"|"Southern October delta Arietids         "|" annual "|"-2"|"197.7  "|"33.7   "|"8.9    "|"       "|"       "|"28.9   "|"1.71   "|"0.288  "|"0.831  "|"124.7  "|"17.7   "|"5.9    "|"00835"|"00299"|"03"|"                                        "|"                                                                                                                                                      "|"C   "|"3) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"00185"|"00029"|"000"|"DLE"|"delta Leonid Complex                    "|" annual "|"-2"|"334.7  "|"       "|"       "|"       "|"       "|"20     "|"       "|"       "|"       "|"       "|"       "|"       "|"     "|"00029"|"01"|"                                        "|"                                                                                                                                                      "|"    "|"1)  <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A>"|"LT"|"SD"
"00186"|"00030"|"000"|"PSC"|"Piscid Complex                          "|" annual "|" 4"|"179    "|"       "|"       "|"       "|"       "|"28     "|"       "|"       "|"       "|"       "|"       "|"       "|"     "|"00030"|"01"|"                                        "|"Group members: 215/NPI, 216/SPI                                                                                                                       "|"    "|"1)  <A href='http://adsabs.harvard.edu/abs/2006mspc.book.....J' target=_blank>Jenniskens, 2006</A>"|"LT"|"SD"
"00187"|"00031"|"000"|"ETA"|"eta Aquariids                           "|" annual "|" 1"|"46.9   "|"336.9  "|"-1.5   "|"0.760  "|"0.422  "|"65.9   "|"16.16  "|"0.581  "|"       "|"97.9   "|"44.44  "|"163.9  "|"00023"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"    "|"1) <A href='http://adsabs.harvard.edu/abs/1994P%26SS...42..113L' target=_blank>Lindblad et al., 1994</A>"|"LT"|"SD"
"00188"|"00031"|"001"|"ETA"|"eta Aquariids                           "|" annual "|" 1"|"45.6   "|"339.0  "|"-1.4   "|"0.73   "|"0.31   "|"65.0   "|"       "|"0.545  "|"0.953  "|"91.9   "|"45.6   "|"165.1  "|"00942"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"R   "|"2) <A href='http://adsabs.harvard.edu/abs/2002dsso.conf...48G' target=_blank>Galligan and Baggaley, 2002</A>"|"LT"|"SD"
"00189"|"00031"|"002"|"ETA"|"eta Aquariids                           "|" annual "|" 1"|"46.9   "|"338.02 "|"-1.75  "|"0.888  "|"0.456  "|"       "|"(29.8) "|"0.612  "|"0.983  "|"101.5  "|"45.79  "|"165.5  "|"00011"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"P   "|"3) <A href='http://adsabs.harvard.edu/abs/1990acm..proc..551L' target=_blank>Lindblad, 1990</A>"|"LT"|"SD"
"00190"|"00031"|"003"|"ETA"|"eta Aquariids                           "|"2002/06 "|" 1"|"45.5   "|"338.0  "|"-0.7   "|"0.69   "|"0.33   "|"64.6   "|"7.07   "|"0.537  "|"0.924  "|"91.6   "|"45.1   "|"162.9  "|"01784"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"R   "|"4) <A href='http://adsabs.harvard.edu/abs/2008Icar..195..317B' target=_blank>Brown et al., 2008</A>"|"LT"|"SD"
"00191"|"00031"|"004"|"ETA"|"eta Aquariids                           "|"2007/08 "|" 1"|"46.3   "|"338.3  "|"-0.8   "|"0.62   "|"0.29   "|"65.4   "|"20.881 "|"0.662  "|"0.968  "|"107.9  "|"58.1   "|"166.1  "|"00220"|"00000"|"00"|"1P/Halley                               "|"                                                                                                                                                      "|"T   "|"5) <A href='http://adsabs.harvard.edu/abs/2009JIMO...37...55S' target=_blank>SonotaCo, 2009</A>"|"LT"|"SD"
